player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Darius Ocean,123459,QB,W KENTUCKY,1,0.0,0,2,346,100.0,1,1,19.0,2.9,0,0,0.0,0.0,0,2,100.0,2,100.0,1,-1.31,0,,,,,61.8,45.4,68.6,,44.9,,,,,,0,0,2,0.0,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,100.0,1,1,19.0,2.9,0,0,0.0,0.0,0,2,100.0,2,100.0,1,-1.31,0,,,,,61.8,45.4,68.6,,44.9,,,,,,0,0,2,0.0,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Parker McNeil,123714,QB,TROY,1,0.0,0,2,318,0.0,2,2,15.5,2.05,0,0,0.0,0.0,0,0,,2,100.0,0,-1.14,0,,,,,64.4,42.9,66.6,,45.2,,,57.9,,,0,0,2,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,16.0,2.2,0,0,0.0,0.0,0,0,,1,50.0,0,-1.16,0,,,,,63.7,44.3,65.5,,48.5,,,57.9,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,15.0,1.9,0,0,0.0,0.0,0,0,,1,50.0,0,-1.13,0,,,,,60.3,55.2,63.6,,55.3,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Trenton Bourguet,97285,QB,ARIZONA ST,1,100.0,0,2,110,50.0,2,2,10.5,2.35,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1.78,1,,,,,66.2,37.6,71.8,,30.9,,,60.1,,,0,0,2,50.0,,93.8,0.0,0,0,0,0,0,1,50.0,24,12.0,0.0,1,1,16.0,2.5,0,0,0.0,0.0,0,0,,1,50.0,0,-1.44,0,,,,,65.9,40.4,71.6,,35.6,,,60.1,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,100.0,1,1,5.0,2.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,5.0,1,,,,,60.3,52.4,63.6,,52.7,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,24.0
Nash Griffin,44574,P,VIRGINIA,2,-100.0,0,2,335,100.0,1,1,13.0,2.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,4.65,1,,,,,60.3,70.5,73.6,,75.4,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,26,26.0,100.0,2,2,5.0,2.45,0,0,0.0,100.0,2,0,0.0,2,100.0,0,4.53,2,,,,,61.8,69.7,75.6,,75.7,,,,,,0,0,2,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,34,17.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,2.5,0,0,0.0,100.0,1,0,0.0,1,50.0,0,4.41,1,,,,,60.3,60.6,70.3,,60.6,,,,,,0,0,1,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,-17.0
Tayvion Robinson,99693,WR,VA TECH,2,100.0,0,2,337,100.0,1,1,10.0,4.25,0,0,0.0,100.0,1,0,0.0,2,100.0,0,1.23,2,,,,88.3,36.5,73.5,87.9,,72.6,73.4,,65.2,,,0,0,2,100.0,,118.8,0.0,0,1,0,0,0,0,0.0,20,20.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,60.0,60.0,73.0,72.0,59.5,87.7,,,60.4,60.0,61.6,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,10.0,4.25,0,0,0.0,100.0,1,0,0.0,2,100.0,0,1.23,2,,,,86.7,28.3,82.8,81.1,,72.6,82.1,,64.0,,,0,0,2,100.0,,118.8,0.0,0,1,0,0,0,0,0.0,20,20.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,60.0,60.0,67.8,68.7,57.6,79.0,,,64.6,60.0,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,20.0
LaBronz Davis,100202,QB,BOWL GREEN,2,0.0,0,2,122,0.0,2,2,16.5,3.05,0,0,0.0,0.0,0,0,,2,100.0,0,-3.58,0,,,,,61.8,27.6,71.4,,26.6,,,,,,0,1,2,0.0,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0,0.0,1,1,33.0,3.6,0,0,0.0,0.0,0,0,,1,50.0,0,-4.75,0,,,,,60.3,28.2,71.2,,27.8,,,,,,0,1,1,0.0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0,1,1,0.0,2.5,0,0,0.0,0.0,0,0,,1,50.0,0,-2.41,0,,,,,60.3,54.8,63.6,,55.3,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Tyjon Lindsey,61489,WR,OREGON ST,2,0.0,0,2,265,100.0,2,2,9.0,2.6,0,0,0.0,100.0,2,0,0.0,2,100.0,0,3.48,2,,,,24.6,73.7,73.3,81.0,,76.5,69.5,,70.0,,,0,0,2,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,54,27.0,100.0,1,1,13.0,1.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,4.64,1,,,,25.3,73.5,73.5,80.4,,75.4,69.4,,70.0,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,46,46.0,100.0,1,1,5.0,3.5,0,0,0.0,100.0,1,0,0.0,1,50.0,0,2.32,1,,,,25.7,65.3,62.1,74.7,,60.6,59.2,,,,,0,0,1,100.0,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,24.5,61.0,52.6,68.7,,,47.4,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-38.0
Keke Chism,124198,WR,MISSOURI,2,-100.0,0,2,229,100.0,1,1,26.0,3.9,0,0,0.0,100.0,1,1,0.0,2,100.0,0,-0.41,1,,,,67.8,72.4,69.0,86.4,,73.8,67.6,,,,,0,0,2,50.0,100.0,118.8,50.0,1,0,0,0,0,0,0.0,29,29.0,100.0,1,1,26.0,3.9,0,0,0.0,100.0,1,1,0.0,2,100.0,0,-0.41,1,,,,70.0,71.4,66.2,86.2,,73.8,65.6,,,,,0,0,2,50.0,100.0,118.8,50.0,1,0,0,0,0,0,0.0,29,29.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,62.9,67.9,64.0,78.5,,,63.6,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,70.7,62.9,51.6,76.9,,,55.0,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-29.0
Connor Adair,60445,QB,MEMPHIS,1,0.0,0,2,218,,0,1,,2.4,0,0,0.0,0.0,0,0,,1,50.0,0,-1.36,0,,,,,60.3,58.7,69.8,,60.0,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,100.0,1,2,-3.0,1.85,0,0,0.0,0.0,0,0,100.0,2,100.0,1,-1.13,0,,,,,61.8,60.0,70.1,,58.9,,,,,,0,0,2,0.0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,1.3,0,0,0.0,0.0,0,0,100.0,1,50.0,1,-0.9,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
Jeff Foreman,97868,WR,ARK STATE,2,-50.0,0,2,113,50.0,2,2,34.0,3.15,0,0,0.0,50.0,1,0,0.0,2,100.0,0,-0.17,1,60.0,60.3,64.5,67.5,68.9,69.4,36.9,,53.3,70.7,,,60.0,,0,1,2,50.0,,95.8,0.0,0,0,0,0,1,1,50.0,48,24.0,50.0,2,2,34.0,3.15,0,0,0.0,50.0,1,0,0.0,2,100.0,0,-0.17,1,60.0,60.3,64.5,58.9,67.4,73.4,22.0,,53.3,76.6,,,60.0,,0,1,2,50.0,,95.8,0.0,0,0,0,0,1,1,50.0,48,24.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,76.3,65.7,60.6,80.2,,,60.4,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,57.7,64.8,,,59.3,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-24.0
Toa Taua,83722,HB,NEVADA,2,-100.0,0,2,239,0.0,1,1,34.0,2.9,0,0,0.0,0.0,0,0,,1,50.0,0,-0.84,0,,,,64.7,64.7,75.8,86.1,,49.9,59.5,,80.4,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,-3.0,0.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0.57,1,,,,72.1,65.6,74.5,86.1,,60.6,59.7,,80.4,,,0,0,1,100.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,0.0,1,1,34.0,2.9,0,0,0.0,0.0,0,0,,1,50.0,0,-0.84,0,,,,70.7,63.7,60.8,74.9,,49.9,70.9,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-3.0,0.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0.57,1,,,,81.5,68.3,59.1,75.9,,60.6,64.9,,,,,0,0,1,100.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,-4.0
Coltin Clack,97987,QB,ARK STATE,1,0.0,0,2,113,0.0,2,2,20.0,2.55,0,0,0.0,0.0,0,2,,2,100.0,0,-0.95,0,,,,,61.8,47.8,66.6,,47.8,,,,,,0,0,2,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,27.0,2.7,0,0,0.0,0.0,0,1,,1,50.0,0,-0.94,0,,,,,60.3,51.7,65.5,,51.9,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,13.0,2.4,0,0,0.0,0.0,0,1,,1,50.0,0,-0.96,0,,,,,60.3,54.7,63.6,,54.8,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Matt Myers,77698,QB,BUFFALO,1,-100.0,0,2,126,100.0,2,2,-0.5,2.3,0,0,0.0,100.0,2,0,0.0,2,100.0,0,-0.62,0,,,,,18.6,68.9,74.0,,66.4,,,63.4,,,0,0,3,0.0,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,100.0,2,2,-0.5,2.3,0,0,0.0,100.0,2,0,0.0,2,100.0,0,-0.62,0,,,,,17.9,62.9,73.9,,54.6,,,63.4,,,0,0,2,0.0,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0.0,0,,,,,60.3,73.2,63.6,,72.6,,,,,,0,0,1,,,0.0,,0,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-5.5
Kadarius Toney,61245,WR,FLORIDA,2,-100.0,0,2,163,50.0,2,2,15.5,4.75,0,0,0.0,50.0,1,1,0.0,2,100.0,0,-0.23,1,60.0,62.4,60.0,82.0,57.0,82.8,65.8,,59.3,82.9,,77.8,,,0,0,2,50.0,0.0,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0,100.0,1,1,-1.0,5.9,0,0,0.0,100.0,1,1,0.0,1,50.0,0,0.03,1,60.0,62.4,60.0,80.9,78.0,82.2,63.1,,60.6,82.9,,77.8,,,0,0,1,100.0,0.0,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0,0.0,1,1,32.0,3.6,0,0,0.0,0.0,0,0,,1,50.0,0,-0.49,0,,,,86.7,27.6,76.5,80.5,,58.0,75.9,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,85.5,70.1,75.3,79.4,,,76.1,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-12.0
Grant Loy,40276,QB,AUBURN,3,0.0,0,2,115,0.0,1,2,5.0,3.45,0,0,0.0,0.0,0,1,,2,100.0,0,-1.46,0,,,,,68.8,60.1,71.3,,62.7,,,57.7,,,0,0,4,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,5.0,2.2,0,0,0.0,0.0,0,0,,1,50.0,0,-0.87,0,,,,,68.8,61.6,71.1,,65.0,,,57.7,,,0,0,3,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,1,,4.7,0,0,0.0,0.0,0,1,,1,50.0,0,-2.04,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Samuel Emilus,75926,WR,UMASS,1,0.0,0,2,216,,0,0,,6.65,0,0,,,0,1,,2,100.0,0,-0.84,0,,,,67.5,23.2,66.6,80.9,,60.0,67.1,,57.3,,,0,0,2,0.0,100.0,0.0,50.0,1,1,0,0,0,0,0.0,0,,,0,0,,6.6,0,0,,,0,0,,1,50.0,0,-0.17,0,,,,81.5,68.3,60.4,80.6,,,62.4,,57.3,,,0,0,1,0.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,6.7,0,0,,,0,1,,1,50.0,0,-1.52,0,,,,53.4,16.2,66.6,76.0,,60.0,66.8,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,74.9,65.0,50.9,74.3,,,56.6,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Aaron Young,97161,HB,RUTGERS,2,0.0,0,2,278,0.0,1,1,23.0,5.6,0,0,0.0,0.0,0,1,,2,100.0,0,-0.95,0,,60.1,60.0,61.5,80.0,60.4,84.2,,56.4,54.7,,66.8,60.0,,0,0,2,0.0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,0.0,1,1,23.0,3.6,0,0,0.0,0.0,0,0,,1,50.0,0,-0.65,0,,60.1,60.0,61.5,80.0,59.6,84.4,,58.9,56.2,,66.8,60.0,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,7.6,0,0,,,0,1,,1,50.0,0,-1.25,0,,,,74.9,65.3,69.1,74.1,,60.0,74.2,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,74.9,65.0,64.3,75.2,,,73.9,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Quadry Jones,77640,QB,UCF,1,-100.0,0,2,323,0.0,1,1,12.0,2.2,0,0,0.0,0.0,0,1,,1,50.0,0,-0.84,0,,,,,67.5,75.3,72.0,,56.6,,,72.0,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,-3.0,2.1,0,0,0.0,100.0,1,0,0.0,1,50.0,0,-1.06,0,,,,,67.5,79.5,72.0,,61.0,,,72.0,,,0,0,1,0.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,0.0,1,1,12.0,2.2,0,0,0.0,0.0,0,1,,1,50.0,0,-0.84,0,,,,,60.3,56.5,63.6,,56.6,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-3.0,2.1,0,0,0.0,100.0,1,0,0.0,1,50.0,0,-1.06,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,0.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,-4.0
CJ Harris,130594,QB,OHIO,1,-100.0,0,2,259,100.0,1,1,4.0,2.9,0,0,0.0,100.0,1,0,0.0,2,100.0,0,1.44,2,,,,,66.2,66.2,70.7,,54.0,,,66.8,,,0,0,2,100.0,,83.3,0.0,0,1,0,0,0,0,0.0,4,4.0,100.0,1,1,4.0,1.9,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1.72,1,,,,,65.9,58.8,70.4,,54.0,,,61.9,,,0,0,1,100.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,,0,0,,3.9,0,0,,,0,0,,1,50.0,0,1.16,1,,,,,60.3,69.8,63.6,,,,,64.3,,,0,0,1,100.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-4.0
Maurice Bellan,102864,QB,ARMY,1,100.0,0,2,114,100.0,1,1,10.0,2.85,0,0,0.0,100.0,1,1,0.0,2,100.0,0,0.49,1,,,,,25.7,68.4,74.2,,71.9,,,61.9,,,0,0,2,50.0,100.0,108.3,50.0,1,0,0,0,0,0,0.0,10,10.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,24.8,63.9,74.0,,,,,61.9,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,10.0,2.85,0,0,0.0,100.0,1,1,0.0,2,100.0,0,0.49,1,,,,,61.8,72.3,65.5,,71.9,,,,,,0,0,2,50.0,100.0,108.3,50.0,1,0,0,0,0,0,0.0,10,10.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,10.0
Luke Akers,131788,K,UCLA,1,0.0,0,1,324,,0,0,,2.8,0,0,,,0,1,,1,100.0,0,-3.41,0,,,,,24.0,46.5,70.3,,51.5,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,,0,0,,2.8,0,0,,,0,1,,1,100.0,0,-3.41,0,,,,,24.0,46.5,70.3,,51.5,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,1,100.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Ben Brittain,125262,QB,AIR FORCE,1,100.0,0,1,101,100.0,1,1,21.0,3.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,4.15,1,,,,,69.6,56.0,72.8,,57.8,,,57.1,,,0,0,2,100.0,,118.8,0.0,0,0,0,0,0,1,50.0,31,31.0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0.0,0,,,,,69.7,43.8,72.7,,40.5,,,57.1,,,0,0,1,,,0.0,,0,0,0,0,0,1,100.0,0,,100.0,1,1,21.0,3.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,4.15,1,,,,,60.3,79.1,63.6,,78.3,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,31.0
Hassan Haskins,83701,HB,MICHIGAN,1,0.0,0,1,222,0.0,1,1,10.0,1.7,0,0,0.0,0.0,0,0,,1,100.0,0,-1.89,0,,63.7,60.0,,83.7,83.2,81.2,72.6,48.5,51.4,,84.0,60.0,72.6,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,10.0,1.7,0,0,0.0,0.0,0,0,,1,100.0,0,-1.89,0,,63.7,60.0,,83.7,82.8,81.0,72.6,48.5,51.4,,84.0,60.0,72.6,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,58.9,73.8,,,54.1,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,53.3,72.1,,,54.4,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Travis Dye,83738,HB,OREGON,1,0.0,0,1,264,0.0,1,1,16.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,-0.54,0,,,,77.5,46.2,77.5,82.3,,33.8,82.6,,78.9,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,79.3,46.6,85.1,81.5,,,91.0,,78.9,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,16.0,3.5,0,0,0.0,0.0,0,0,,1,100.0,0,-0.54,0,,,,70.7,63.7,48.3,77.0,,33.8,65.8,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,74.9,65.0,73.5,73.7,,,85.9,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Dimitri Stanley,83810,WR,COLORADO,1,0.0,0,1,143,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,60.0,70.3,70.0,82.5,,,71.0,,59.7,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,55.5,69.7,66.2,82.2,,,67.3,,59.7,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,0.0,3.2,0,0,0.0,0.0,0,0,,1,100.0,0,-0.84,0,,,,77.5,66.4,65.0,75.7,,60.4,69.3,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,1,0.0,3.2,0,0,0.0,0.0,0,0,,1,100.0,0,-0.84,0,,,,73.1,64.6,53.8,73.5,,60.4,58.9,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
