player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_epa,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_positive_epa_percent,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_epa,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_positive_epa_percent,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
C.J. Spencer,27601,QB,UC DAVIS,1,4.15,4.15,,,2,322,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,9.0,4.15,0,0,0.0,50.0,1,0,0.0,2,100.0,0,-0.11,0,,,,,61.8,49.7,65.5,,49.9,,,,,,0,0,2,50.0,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
Shaq Vann,28243,HB,E MICHIGAN,3,1.0,1.0,,,2,160,100.0,2,2,-4.0,1.0,0,0,0.0,100.0,2,0,0.0,2,100.0,0,-1.32,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
Chad President,28862,QB,TULSA,3,2.7,2.7,,,2,320,,0,1,,2.0,1,0,0.0,0.0,0,1,,1,50.0,0,-1.45,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,1,,3.4,0,0,0.0,0.0,0,1,,1,50.0,0,-0.86,0,,,,,24.0,23.2,66.3,,60.0,54.3,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,1,0,1,100.0,0,0.0
Easton Stick,29466,QB,N DAK ST,1,3.85,3.85,,,2,250,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,17.5,3.85,0,0,0.0,0.0,0,0,,2,100.0,0,-1.92,0,,,,,61.8,26.4,66.1,,27.1,,,,,,0,1,2,0.0,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Ricky Davis,30821,QB,YNGTOWN ST,1,2.2,1.9,2.5,,2,353,100.0,1,1,-7.0,1.9,0,0,0.0,100.0,1,0,0.0,1,50.0,0,-0.57,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,,0,0,,2.5,0,0,,,0,1,,1,50.0,0,-2.25,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Garrett Krstich,37876,QB,SMU,1,2.55,2.55,,,2,287,100.0,1,1,-4.0,1.3,0,0,0.0,100.0,1,0,0.0,1,50.0,0,-0.96,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,22.0,3.8,0,0,0.0,0.0,0,1,,1,50.0,0,-4.79,0,,,,,60.3,27.2,63.6,,27.6,,,,,,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Jalen Rowell,38948,WR,AIR FORCE,2,3.85,3.85,,,2,101,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,30.0,3.85,0,1,50.0,50.0,1,1,0.0,2,100.0,0,1.14,1,,,,,61.8,85.9,67.5,,76.6,67.3,,,,,0,0,2,50.0,0.0,125.0,0.0,0,0,0,0,1,0,0.0,20,10.0
Ryan Switzer,11888,WR,N CAROLINA,2,4.15,4.15,,,2,245,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,2,11.0,4.15,0,0,0.0,50.0,1,2,0.0,2,100.0,0,-0.07,1,,,,,61.8,67.8,66.4,,70.1,,,,,,0,0,2,50.0,0.0,66.7,0.0,0,0,0,1,0,0,0.0,11,5.5
Zay Jones,11792,WR,E CAROLINA,2,4.65,3.3,6.0,,2,156,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,28.0,4.65,0,0,0.0,100.0,1,2,0.0,2,100.0,0,-0.04,1,,,,,61.8,74.2,65.3,,73.8,,,,,,0,0,2,50.0,50.0,118.8,50.0,1,0,0,0,0,0,0.0,34,34.0
Jabrill Peppers,11780,CB,MICHIGAN,2,4.4,4.7,4.1,,2,222,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.4,0,0,0.0,0.0,0,2,,2,100.0,0,-0.95,0,,,,,61.8,48.7,65.9,,47.8,,,,,,0,0,2,0.0,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
Christian McCaffrey,11763,HB,STANFORD,3,3.15,3.15,,,2,300,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,4.0,3.15,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1.28,1,,,,,61.8,55.3,67.8,,49.4,60.0,,,,,0,0,2,50.0,,106.3,0.0,0,0,0,0,1,0,0.0,11,5.5
Nelson Spruce,11199,WR,COLORADO,2,5.55,5.55,,,2,143,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,2.5,5.55,0,0,0.0,50.0,1,2,0.0,2,100.0,0,0.09,1,,,,,62.7,60.8,69.0,,58.7,62.1,,,,,0,0,3,50.0,0.0,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0
J.D. McKissic,11047,WR,ARK STATE,2,4.2,3.7,,4.7,2,113,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-7.0,4.2,0,0,0.0,100.0,1,0,0.0,2,100.0,0,0.31,0,,,,,61.8,56.2,65.4,,60.4,,,57.3,,,0,0,2,50.0,,108.3,0.0,0,1,0,0,0,0,0.0,10,10.0
Glenn Gronkowski,10966,FB,KANSAS ST,2,4.45,4.45,,,2,199,0.0,1,1,15.0,2.0,0,0,0.0,0.0,0,0,,1,50.0,0,-0.87,0,,,,,60.3,59.6,66.5,,54.8,62.7,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,1,,6.9,0,0,0.0,0.0,0,1,,1,50.0,0,-1.5,0,,,,,60.3,59.9,0.0,,60.0,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
De'Marcus Ayers,10863,WR,HOUSTON,1,3.45,3.45,,,2,182,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,18.5,3.45,0,0,0.0,50.0,1,1,50.0,2,100.0,1,1.12,1,,,,,61.8,91.3,69.1,,86.4,65.9,,,,,0,0,2,50.0,0.0,125.0,0.0,0,0,0,0,1,0,0.0,20,10.0
Nic Shimonek,46594,QB,TEXAS TECH,1,2.15,2.15,,,2,315,0.0,1,1,-2.0,1.4,0,0,0.0,0.0,0,0,,1,50.0,0,-1.18,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,18.0,2.9,0,0,0.0,100.0,1,0,0.0,1,50.0,0,3.13,1,,,,,60.3,56.5,63.6,,56.6,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Manny Wilkins,46604,QB,ARIZONA ST,2,3.85,2.5,,5.2,2,110,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-2.0,3.85,0,0,0.0,100.0,1,2,0.0,2,100.0,0,-1.73,0,,,,,61.8,71.4,65.5,,60.4,,,64.2,,,0,0,2,0.0,0.0,100.0,0.0,0,1,0,0,0,0,0.0,8,8.0
Bilal Marshall,47641,WR,PURDUE,2,4.4,3.1,5.7,,2,273,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,4.4,0,0,0.0,100.0,1,1,0.0,2,100.0,0,-0.28,0,,,,,61.8,58.6,66.2,,58.9,,,,,,0,0,2,50.0,100.0,104.2,50.0,1,0,0,0,0,0,0.0,9,9.0
KaVontae Turpin,47658,WR,TCU,2,3.75,3.75,,,2,305,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,23.0,3.75,0,0,0.0,50.0,1,0,0.0,2,100.0,0,0.4,1,,,,,61.8,69.3,65.8,,69.8,,,,,,0,0,2,50.0,,81.3,0.0,0,0,0,0,0,0,0.0,18,9.0
Braxton Berrios,47961,WR,MIAMI FL,2,6.65,,,6.65,2,220,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.65,0,0,,,0,1,,2,100.0,0,-0.5,0,,,,,61.8,47.7,65.3,,,,,53.1,,,0,0,2,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,
Jauan Jennings,48027,WR,TENNESSEE,2,3.45,3.45,,,2,307,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,50.0,2,2,17.0,3.45,0,0,0.0,50.0,1,1,0.0,2,100.0,0,1.93,1,,,,,61.8,51.3,65.8,,51.4,,,,,,0,0,2,50.0,0.0,135.4,0.0,0,0,0,0,1,0,0.0,58,29.0
Nacarius Fant,48276,WR,W KENTUCKY,2,2.95,2.95,,,2,346,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,21.5,2.95,0,0,0.0,50.0,1,1,50.0,2,100.0,1,0.4,1,,,,,61.8,90.8,69.8,,71.3,71.3,,,,,0,0,2,50.0,0.0,97.9,0.0,0,0,0,0,1,0,0.0,7,3.5
Tim Byerly,17313,QB,GA TECH,1,2.4,1.5,,3.3,2,176,100.0,1,1,7.0,1.5,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1.01,1,,,,,60.3,60.4,63.6,,60.4,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0,,0,0,,3.3,0,0,,,0,0,,1,50.0,0,1.93,1,,,,,60.3,67.1,63.6,,,,,63.1,,,0,0,1,100.0,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Tyrell Clay,45987,HB,UTSA,1,3.9,3.9,,,1,331,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,28.0,3.9,0,0,0.0,100.0,1,1,0.0,1,100.0,0,1.73,1,,,,,60.3,58.8,62.7,,58.4,,,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0
David Anaya,18878,HB,NEW MEXICO,1,3.1,3.1,,,1,241,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,16.0,3.1,0,0,0.0,0.0,0,1,,1,100.0,0,-2.56,0,,,,,60.3,57.4,62.7,,56.6,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jason Smith,48071,WR,AUBURN,1,4.3,4.3,,,1,115,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.3,0,0,0.0,0.0,0,1,,1,100.0,0,-0.67,0,,,,,60.3,28.8,66.1,,60.0,44.2,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Corey Davis,11760,WR,W MICHIGAN,1,3.4,3.4,,,1,347,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-2.0,3.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1.67,1,,,,,60.3,61.9,64.1,,60.4,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Richard McQuarley,45970,HB,NEW MEXICO,1,3.2,3.2,,,1,241,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,30.0,3.2,0,0,0.0,0.0,0,1,,1,100.0,0,-0.95,0,,,,,60.3,52.5,62.7,,50.1,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Leonard Fournette,11759,HB,LSU,1,7.6,,,7.6,1,211,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,7.6,0,0,,,0,1,,1,100.0,0,3.43,1,,,,,60.3,67.4,66.4,,,59.9,,64.1,,,0,0,1,100.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Dontae Strickland,45943,HB,SYRACUSE,1,3.7,3.7,,,1,304,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,30.0,3.7,0,0,0.0,0.0,0,1,,1,100.0,0,-1.0,0,,,,,60.3,56.7,63.5,,58.0,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Vic Enwere,45746,HB,CAL,1,2.4,2.4,,,1,130,100.0,1,1,-7.0,2.4,0,0,0.0,100.0,1,1,0.0,1,100.0,0,0.68,1,,,,,60.3,60.7,63.5,,61.0,,,,,,0,0,1,100.0,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
D'Ernest Johnson,45734,HB,USF,1,3.5,3.5,,,1,327,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,31.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,3.32,1,,,,,60.3,67.0,65.9,,58.0,65.1,,,,,0,0,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,29,29.0
Kyle Hicks,45714,HB,TCU,1,2.6,2.6,,,1,305,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,23.0,2.6,0,0,0.0,0.0,0,1,,1,100.0,0,-2.17,0,,,,,60.3,53.9,63.8,,51.9,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Caleb Henderson,39905,,N CAROLINA,1,3.1,3.1,,,1,245,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.1,1,0,0.0,0.0,0,1,,1,100.0,0,-1.16,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Bret Mooney,39797,QB,COLGATE,1,2.0,2.0,,,1,142,0.0,1,1,3.0,2.0,0,0,0.0,0.0,0,0,,1,100.0,0,-0.83,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
K.J. Brent,11349,WR,WAKE,1,5.1,5.1,,,1,339,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,19.0,5.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0.6,1,,,,,60.3,53.7,64.1,,54.8,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0
Larry Rose III,39604,HB,NEW MEX ST,1,4.5,,,4.5,1,242,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,4.5,0,0,,,0,1,,1,100.0,0,0.07,0,,,,,60.3,67.0,63.5,,,,,64.3,,,0,0,1,100.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Gehrig Dieter,12163,WR,BOWL GREEN,1,3.5,3.5,,,1,122,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,1,,3.5,0,0,0.0,0.0,0,1,,1,100.0,0,-1.01,0,,,,,60.3,55.1,65.3,,60.0,59.5,,,,,1,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tion Green,12185,HB,CINCINNATI,2,1.7,1.7,,,1,138,100.0,1,1,5.0,1.7,0,0,0.0,100.0,1,0,0.0,1,100.0,0,2.88,1,,,,,60.3,52.4,63.6,,52.7,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
Makoa Camanse-Stevens,38581,WR,HAWAII,1,3.7,3.7,,,1,180,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,7.0,3.7,0,0,0.0,0.0,0,0,,1,100.0,0,-0.84,0,,,,,60.3,61.9,65.4,,53.3,60.0,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Victor Bolden Jr.,12269,WR,OREGON ST,1,2.9,2.9,,,1,265,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,4.0,2.9,0,0,0.0,0.0,0,1,,1,100.0,0,-0.65,0,,,,,60.3,49.0,65.8,,57.7,59.1,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Craig Leonard,38028,QB,COLO STATE,1,5.0,,,5.0,1,144,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,5.0,0,0,,,0,1,,1,100.0,0,-0.78,0,,,,,60.3,69.5,63.6,,,,,64.1,,,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Martez Walker,37976,HB,C MICHIGAN,1,2.4,2.4,,,1,134,0.0,1,1,-6.0,2.4,0,0,0.0,0.0,0,0,,1,100.0,0,-0.86,0,,,,,60.3,60.5,63.8,,60.6,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
Stephon Masha,46520,QB,LIBERTY,1,1.2,1.2,,,1,206,100.0,1,1,3.0,1.2,0,0,0.0,0.0,0,0,100.0,1,100.0,1,-1.76,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
Alvonta Jenkins,37885,WR,MIAMI OH,1,3.0,3.0,,,1,221,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,34.0,3.0,0,0,0.0,0.0,0,1,,1,100.0,0,-0.84,0,,,,,60.3,36.2,65.8,,49.9,55.2,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deon Sanders,35785,FB,FURMAN,1,3.3,3.3,,,1,170,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,28.0,3.3,0,1,100.0,100.0,1,1,0.0,1,100.0,0,1.89,1,,,,,60.3,81.0,63.8,,87.7,,,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Zach Pascal,12303,WR,DOMINION,1,3.9,3.9,,,1,263,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,37.0,3.9,0,1,100.0,100.0,1,1,0.0,1,100.0,0,2.81,1,,,,,60.3,80.7,63.8,,87.3,,,,,,0,0,1,100.0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,47,47.0
K.J. Maye,11248,WR,MINNESOTA,1,3.6,3.6,,,1,225,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,7.0,3.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1.14,1,,,,,60.3,83.5,63.4,,77.2,,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Mitchell Paige,12337,WR,INDIANA,1,3.5,3.5,,,1,190,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,12.0,3.5,0,0,0.0,100.0,1,0,0.0,1,100.0,0,2.56,1,,,,,60.3,91.8,65.3,,79.6,66.6,,,,,0,0,1,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Nolan Genovese,18618,QB,MIDDLE TN,1,0.6,0.6,,,1,224,100.0,1,1,-5.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,-0.33,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
Tyler Bell,34877,HB,WAKE,1,3.4,,3.4,,1,339,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,,0,0,,3.4,0,0,,,0,1,,1,100.0,0,-1.56,0,,,,,60.3,60.0,62.7,,60.0,,,,,,0,0,1,0.0,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Justin Alo,46537,QB,SE LA,1,2.1,2.1,,,1,294,0.0,1,1,3.0,2.1,0,0,0.0,0.0,0,1,,1,100.0,0,-1.17,0,,,,,60.3,54.8,63.6,,55.3,,,,,,0,0,1,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
Quinshad Davis,11131,WR,N CAROLINA,1,4.2,4.2,,,1,245,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,26.0,4.2,0,0,0.0,100.0,1,0,0.0,1,100.0,0,3.71,1,,,,,60.3,79.7,64.1,,76.2,,,,,,0,0,1,100.0,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0
Aaron Banks,34759,QB,PURDUE,1,2.0,2.0,,,1,273,100.0,1,1,4.0,2.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,-1.36,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,0.0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
Michael Scarnecchia,12599,QB,S CAROLINA,1,2.1,2.1,,,1,289,100.0,1,1,7.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0.97,0,,,,,60.3,61.0,63.6,,60.9,,,,,,0,0,1,100.0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,
